itemString,marketValue,minBuyout,historical,numAuctions,date
38793,177164,173600,20205,3,2021-03-15 07:54:22
36625,59861719,46005900,62660743,3,2021-03-15 07:54:22
9748,812197,85500,1258661,7,2021-03-15 07:54:22
74716,540473,520000,498300,6,2021-03-15 07:54:22
774,53902,8300,65171,14,2021-03-15 07:54:22
3199,2748513,2653100,3901606,16,2021-03-15 07:54:22
104120,1409166,1441600,299734,13,2021-03-15 07:54:22
12408,1913621,2062200,1222726,6,2021-03-15 07:54:22
20758,153015,158000,387040,5,2021-03-15 07:54:22
13146,403316,270800,1434368,3,2021-03-15 07:54:22
24988,958751,793300,1420866,6,2021-03-15 07:54:22
111402,1961433,1459700,2383043,13,2021-03-15 07:54:22
2592,4137,2500,2384,57,2021-03-15 07:54:22
10286,174680,3500,71894,12,2021-03-15 07:54:22
14976,7456244,4505900,10864200,6,2021-03-15 07:54:22
78297,547741364,548665800,470135797,2,2021-03-15 07:54:22
118338,20471826,19000100,21584692,2,2021-03-15 07:54:22
10023,8717711,8590800,7722273,10,2021-03-15 07:54:22
58480,15484552,15439900,12087805,12,2021-03-15 07:54:22
6548,959963,1145700,1043586,5,2021-03-15 07:54:22
30810,6760,1700,18484,12,2021-03-15 07:54:22
2841,100140,59700,71869,16,2021-03-15 07:54:22
109148,767701,1450000,1109112,5,2021-03-15 07:54:22
1315,31121404,37097700,27217538,3,2021-03-15 07:54:22
9900,5635937,7202400,2286536,3,2021-03-15 07:54:22
24737,6357224,11686400,12130796,3,2021-03-15 07:54:22
9490,520143854,494844300,283088983,4,2021-03-15 07:54:22
1481,649908419,649899700,699006055,4,2021-03-15 07:54:22
30324,138157,130000,226537,8,2021-03-15 07:54:22
38561,940014,913600,849760,6,2021-03-15 07:54:22
2450,84074,85400,69004,4,2021-03-15 07:54:22
828,113823,54800,34278,3,2021-03-15 07:54:22
109147,1155466,1251200,1948905,5,2021-03-15 07:54:22
13133,303293,225000,924738,10,2021-03-15 07:54:22
115794,9611482,0,26676589,0,2021-03-15 07:54:22
76665,212255,0,356480,0,2021-03-15 07:54:22
31321,24914619,0,6487111,0,2021-03-15 07:54:22
25021,3253406,2951400,3460417,2,2021-03-15 07:54:22
