itemString,marketValue,minBuyout,historical,numAuctions,date
106503,130818121,155614200,75857007,3,2021-03-15 07:54:23
45553,125951165,123617500,127089800,4,2021-03-15 07:54:23
15683,17159727,16680000,23106376,4,2021-03-15 07:54:23
107640,152991,0,531867,0,2021-03-15 07:54:23
37835,10359510,0,10689000,0,2021-03-15 07:54:23
82052,22015977,44003400,18312475,1,2021-03-15 07:54:23
115800,3225540,3500000,3184429,1,2021-03-15 07:54:23
6406,26120477,24984500,22165241,7,2021-03-15 07:54:23
106439,46191962,60458100,29367853,2,2021-03-15 07:54:23
14668,9086490,9996400,19172799,5,2021-03-15 07:54:23
82222,1821070,1746000,2075554,1,2021-03-15 07:54:23
23543,295060660,219850000,224617899,2,2021-03-15 07:54:23
15599,6789155,6696800,20362106,2,2021-03-15 07:54:23
15226,10948097,0,1901887,0,2021-03-15 07:54:23
6616,53238057,51236200,48829156,2,2021-03-15 07:54:23
82280,188573,139100,227363,1,2021-03-15 07:54:23
9803,664887,452300,1796808,1,2021-03-15 07:54:23
10220,5500460,5233100,7899162,3,2021-03-15 07:54:23
11737,19517339,0,5638178,0,2021-03-15 07:54:23
15368,34717617,34116000,35775783,3,2021-03-15 07:54:23
10713,410288,0,2813483,0,2021-03-15 07:54:23
56502,14035158,17309900,13941748,2,2021-03-15 07:54:23
36658,113364831,0,86738135,0,2021-03-15 07:54:23
3394,13972471,13756900,16298158,5,2021-03-15 07:54:23
108324,311418,38100,629575,4,2021-03-15 07:54:23
94031,65114368,63548800,101338503,2,2021-03-15 07:54:23
15220,828157,799900,1095169,6,2021-03-15 07:54:23
3206,6123492,6656100,3924733,3,2021-03-15 07:54:23
87458,257786152,0,350303044,0,2021-03-15 07:54:23
14494,4475407,4370100,3106629,3,2021-03-15 07:54:23
69969,34143228,20001600,22002101,3,2021-03-15 07:54:23
24841,1657382,1805400,3254958,5,2021-03-15 07:54:23
14555,45364510,41002900,24393876,4,2021-03-15 07:54:23
4291,61670,53500,50385,7,2021-03-15 07:54:23
24896,3494206,3480200,2786759,2,2021-03-15 07:54:23
82117,889973,605700,889794,2,2021-03-15 07:54:23
24609,4806758,4810200,7741348,4,2021-03-15 07:54:23
94217,61444058,51758700,43119385,3,2021-03-15 07:54:23
52745,3252198,3248900,2063186,3,2021-03-15 07:54:23
14294,11107164,4110200,18799619,2,2021-03-15 07:54:23
2924,375200,224500,610014,4,2021-03-15 07:54:23
4562,571237,0,1348567,0,2021-03-15 07:54:23
7091,12065784,6409000,17072665,1,2021-03-15 07:54:23
55522,1225026,599900,1701029,3,2021-03-15 07:54:23
10266,8505654,7899600,2062337,4,2021-03-15 07:54:23
3419,20376012,5000700,18353728,30,2021-03-15 07:54:23
111454,21900,0,17933,0,2021-03-15 07:54:23
15305,15766699,7072100,28300245,4,2021-03-15 07:54:23
53039,5789067,4990000,5935584,4,2021-03-15 07:54:23
3369,288533,242600,746962,7,2021-03-15 07:54:23
25269,135023677,0,142389730,0,2021-03-15 07:54:23
22308,37855160,0,39082837,0,2021-03-15 07:54:23
110290,370698,336700,427821,3,2021-03-15 07:54:23
24679,1701071,1274100,2565771,9,2021-03-15 07:54:23
55574,2056192,1452200,4204419,4,2021-03-15 07:54:23
16055,138012055,173122300,64679169,2,2021-03-15 07:54:23
106593,0,0,47389799,0,2021-03-15 07:54:23
22452,249939,180000,285299,6,2021-03-15 07:54:23
124288,115926961,145486900,102659451,1,2021-03-15 07:54:23
9931,8433884,4440600,15985687,5,2021-03-15 07:54:23
14843,7708794,2553400,5380196,6,2021-03-15 07:54:23
55674,485060,300000,992250,2,2021-03-15 07:54:23
76134,157864,100000,155821,14,2021-03-15 07:54:23
14907,5133905,2023300,7086884,4,2021-03-15 07:54:23
55312,17365479,0,8514077,0,2021-03-15 07:54:23
82008,502069,504400,503131,3,2021-03-15 07:54:23
74729,1261208,1007500,885334,3,2021-03-15 07:54:23
22220,13479675,14999800,12483098,8,2021-03-15 07:54:23
15219,1605190,780000,1775669,7,2021-03-15 07:54:23
82278,7060948,7577000,4864997,3,2021-03-15 07:54:23
9925,2782433,997500,5277134,6,2021-03-15 07:54:23
10067,4327703,1891400,2107457,6,2021-03-15 07:54:23
4715,1878814,0,1050921,0,2021-03-15 07:54:23
24921,27992302,14916800,26698036,2,2021-03-15 07:54:23
10086,1823977,1652300,4930714,6,2021-03-15 07:54:23
14949,42410405,41606400,54778249,4,2021-03-15 07:54:23
14305,19132100,21213200,7860247,4,2021-03-15 07:54:23
112293,50210610,55596600,30269957,2,2021-03-15 07:54:23
15668,24860450,24850200,22481954,8,2021-03-15 07:54:23
11081,8924130,0,13076011,0,2021-03-15 07:54:23
76691,0,0,15100,0,2021-03-15 07:54:23
1727,160077183,0,169181967,0,2021-03-15 07:54:23
36569,17945825,23295800,33645633,2,2021-03-15 07:54:23
55566,1499479,991100,772065,4,2021-03-15 07:54:23
4047,17336179,17873100,17296474,3,2021-03-15 07:54:23
106433,3086687,2500000,5093132,1,2021-03-15 07:54:23
13053,48889164,4999900,20791973,1,2021-03-15 07:54:23
4707,1295400,998100,968655,1,2021-03-15 07:54:23
21803,48482279,48999900,46642745,2,2021-03-15 07:54:23
6570,3526169,3966600,2045844,1,2021-03-15 07:54:23
37766,3539074,3471600,2892417,1,2021-03-15 07:54:23
3414,285992485,286315100,282568807,3,2021-03-15 07:54:23
55722,13611055,15138300,2243445,2,2021-03-15 07:54:23
116624,14244089,16000000,14411745,4,2021-03-15 07:54:23
