itemString,marketValue,minBuyout,historical,numAuctions,date
52309,1666588,902700,1154686,4,2021-03-15 07:54:20
33568,53220,58800,67159,16,2021-03-15 07:54:20
109136,5085,4000,18820,9,2021-03-15 07:54:20
44709,228951705,250006800,88835524,3,2021-03-15 07:54:20
31294,21060749,21203700,18216251,1,2021-03-15 07:54:20
116981,1100100,1100100,747494,3,2021-03-15 07:54:20
36695,559148,1009800,900744,2,2021-03-15 07:54:20
83088,295470028,290000000,302389270,3,2021-03-15 07:54:20
71359,20275104,2989900,3123209,6,2021-03-15 07:54:20
4050,38783925,20009600,52764698,3,2021-03-15 07:54:20
24828,2001424,1484800,6984956,4,2021-03-15 07:54:20
109076,108947,97000,123801,11,2021-03-15 07:54:20
72096,453944,498500,347666,11,2021-03-15 07:54:20
110653,4100065,4099300,3715460,2,2021-03-15 07:54:20
3478,92894,40000,101425,5,2021-03-15 07:54:20
109145,1762203,500000,930195,5,2021-03-15 07:54:20
35627,673022,640000,693513,14,2021-03-15 07:54:20
111670,29137,28800,125322,5,2021-03-15 07:54:20
111589,9212,8900,17480,7,2021-03-15 07:54:20
4377,89156,6500,209258,7,2021-03-15 07:54:20
35624,106931,154400,149160,10,2021-03-15 07:54:20
31134,132395270,0,179834379,0,2021-03-15 07:54:20
45912,67077029,80000000,12676225,2,2021-03-15 07:54:20
82277,1437767,226500,4371920,1,2021-03-15 07:54:20
118346,21883238,10000000,17346625,5,2021-03-15 07:54:20
109220,60369,60000,130588,3,2021-03-15 07:54:20
76135,15740,10000,45601,14,2021-03-15 07:54:20
55376,4726711,4472600,4384888,3,2021-03-15 07:54:20
10036,1873856,1808000,1982423,10,2021-03-15 07:54:20
74719,105929,99200,439677,13,2021-03-15 07:54:20
12799,27481,18900,72436,25,2021-03-15 07:54:20
109126,16488,25900,31237,16,2021-03-15 07:54:20
87423,102095044,188351800,157052839,1,2021-03-15 07:54:20
106606,266801971,291635100,166664757,1,2021-03-15 07:54:20
14252,1370398,1451000,5127848,3,2021-03-15 07:54:20
111454,160432,509900,2040058,1,2021-03-15 07:54:20
37824,8995755,16732300,8499757,2,2021-03-15 07:54:20
42459,2327427,1750000,4628568,11,2021-03-15 07:54:20
90146,51111,50000,478210,5,2021-03-15 07:54:20
5426,169614984,175000000,203568102,3,2021-03-15 07:54:20
52976,147110,142100,44087,18,2021-03-15 07:54:20
72094,791212,695500,877363,20,2021-03-15 07:54:20
74247,33974,37800,18683,32,2021-03-15 07:54:20
1705,20592,15800,20870,16,2021-03-15 07:54:20
74841,25256,7700,12801,8,2021-03-15 07:54:20
116191,62248538,50000000,41815262,2,2021-03-15 07:54:20
2592,1425,2100,3906,40,2021-03-15 07:54:20
52201,190838782,150000100,151019214,8,2021-03-15 07:54:20
71366,2313302,880000,3681481,7,2021-03-15 07:54:20
