itemString,marketValue,minBuyout,historical,numAuctions,date
109627,1535572,0,4509035,0,2021-03-15 07:54:20
75014,11643,0,75387,0,2021-03-15 07:54:20
14237,8005064,0,21805395,0,2021-03-15 07:54:20
14843,11079667,10096100,20711329,3,2021-03-15 07:54:20
109693,34826,5000,13949,47,2021-03-15 07:54:20
14425,34370977,0,17743659,0,2021-03-15 07:54:20
24948,28455359,0,20866738,0,2021-03-15 07:54:20
67150,21255560,24938600,19841604,1,2021-03-15 07:54:20
4371,745659,579900,763990,1,2021-03-15 07:54:20
14344,23828,19900,10199,19,2021-03-15 07:54:20
116611,2363835,0,6680181,0,2021-03-15 07:54:20
110649,6173328,6732100,6349658,2,2021-03-15 07:54:20
8288,8576264,0,3280441,0,2021-03-15 07:54:20
7524,18032112,22542100,9093182,1,2021-03-15 07:54:20
55641,44645248,41861300,47891267,2,2021-03-15 07:54:20
10177,2701730,905300,1584794,3,2021-03-15 07:54:20
110617,38383167,0,21548437,0,2021-03-15 07:54:20
42375,24728973,0,12447364,0,2021-03-15 07:54:20
82008,20494006,12000000,18112248,1,2021-03-15 07:54:20
52369,9123055,9780100,7764356,1,2021-03-15 07:54:20
10620,6225,5700,8064,9,2021-03-15 07:54:20
118632,1569237,2823000,774201,2,2021-03-15 07:54:20
14944,50039584,10008600,51520345,2,2021-03-15 07:54:20
15267,3355505,5600300,2307534,5,2021-03-15 07:54:20
36205,16004292,16910800,10466483,1,2021-03-15 07:54:20
67415,0,0,488479,0,2021-03-15 07:54:20
15577,28046411,21320700,20858208,2,2021-03-15 07:54:20
92741,48773780,49990100,46429764,2,2021-03-15 07:54:20
14367,64067800,0,53673358,0,2021-03-15 07:54:20
72238,901181,500000,737483,16,2021-03-15 07:54:20
5750,500000900,0,900000540,0,2021-03-15 07:54:20
38303,16446560,935500,565625,1,2021-03-15 07:54:20
36272,3436000,0,5371271,0,2021-03-15 07:54:20
52183,558975,499800,542949,6,2021-03-15 07:54:20
55426,16094104,0,19378078,0,2021-03-15 07:54:20
37646,1720879,0,6873044,0,2021-03-15 07:54:20
34057,284471,299900,304973,11,2021-03-15 07:54:20
9998,3471098,0,3501964,0,2021-03-15 07:54:20
110624,48696953,0,10669101,0,2021-03-15 07:54:20
34053,108934,99600,182870,11,2021-03-15 07:54:20
6607,34181003,34671800,22249747,2,2021-03-15 07:54:20
13034,175187050,174901700,177434529,1,2021-03-15 07:54:20
10222,871904,609200,5158017,2,2021-03-15 07:54:20
38822,15329850,37505500,3140670,2,2021-03-15 07:54:20
112059,174353543,0,46277639,0,2021-03-15 07:54:20
71638,8717899,9999900,5395349,2,2021-03-15 07:54:20
7430,38044157,42723900,29450510,1,2021-03-15 07:54:20
109133,19855,20000,22703,8,2021-03-15 07:54:20
36929,45414,92900,66739,1,2021-03-15 07:54:20
52326,457530,408400,403498,5,2021-03-15 07:54:20
15372,56811957,68766600,19980029,1,2021-03-15 07:54:20
