itemString,marketValue,minBuyout,historical,numAuctions,date
183963,132240,110000,99049,7,2021-03-15 07:54:30
173870,260100,0,294751,0,2021-03-15 07:54:30
184553,301900,0,279042,0,2021-03-15 07:54:30
163688,0,0,1800,0,2021-03-15 07:54:30
15422,0,0,800,0,2021-03-15 07:54:30
184807,1055767785,1050000000,1146424313,5,2021-03-15 07:54:30
184793,810988960,599990000,576046572,14,2021-03-15 07:54:30
184782,442475313,444440000,496910792,5,2021-03-15 07:54:30
184794,674295146,550000000,588004370,9,2021-03-15 07:54:30
184785,2554322424,2500000000,2348292251,5,2021-03-15 07:54:30
184786,1034621746,959000000,775230662,13,2021-03-15 07:54:30
184791,1309292807,1680009900,1243907237,5,2021-03-15 07:54:30
184796,754992780,500000000,788577155,4,2021-03-15 07:54:30
184787,953995032,789999100,956532779,9,2021-03-15 07:54:30
184784,1461277179,1489999000,1495346664,4,2021-03-15 07:54:30
184790,880199832,980000000,813167556,7,2021-03-15 07:54:30
179992,162606,8000,98258,21,2021-03-15 07:54:30
184795,1164112744,1180000000,845192092,5,2021-03-15 07:54:30
179279,12200,0,12321,0,2021-03-15 07:54:30
56196,0,0,96600,0,2021-03-15 07:54:30
56197,0,0,1141,0,2021-03-15 07:54:30
21008,0,0,46538033000,0,2021-03-15 07:54:30
178219,413584,20000,114098,4,2021-03-15 07:54:30
178218,12200,12200,4956581,2,2021-03-15 07:54:30
178220,12200,12200,3175483,1,2021-03-15 07:54:30
179283,42266655,0,24346220,0,2021-03-15 07:54:30
33576,0,0,11800,0,2021-03-15 07:54:30
90531,10731940000,0,3562907870,0,2021-03-15 07:54:30
180326,16500,0,16500,0,2021-03-15 07:54:30
81889,501700,0,713512,0,2021-03-15 07:54:30
81916,1002000,0,886615,0,2021-03-15 07:54:30
105702,0,0,2000,0,2021-03-15 07:54:30
37602,0,0,100,0,2021-03-15 07:54:30
180332,16500,0,16500,0,2021-03-15 07:54:30
40054,0,0,501800,0,2021-03-15 07:54:30
180445,10341627,9900000,28380838,7,2021-03-15 07:54:30
183793,313118623,300000000,120432517,1,2021-03-15 07:54:30
105704,0,0,4112000,0,2021-03-15 07:54:30
43326,0,0,50400,0,2021-03-15 07:54:30
2822,0,0,10000002000,0,2021-03-15 07:54:30
178900,0,0,70800,0,2021-03-15 07:54:30
23330,0,0,300,0,2021-03-15 07:54:30
44781,0,0,3205500,0,2021-03-15 07:54:30
35287,0,0,100,0,2021-03-15 07:54:30
11846,1687056,0,1057242,0,2021-03-15 07:54:30
16971,0,0,207166,0,2021-03-15 07:54:30
179016,0,0,3122900,0,2021-03-15 07:54:30
184341,0,0,20000,0,2021-03-15 07:54:30
120330,0,0,6500000100,0,2021-03-15 07:54:30
60395,470500,0,354500,0,2021-03-15 07:54:30
45994,0,0,10507500,0,2021-03-15 07:54:30
178536,4899100,0,2614206,0,2021-03-15 07:54:30
3703,0,0,6170000050,0,2021-03-15 07:54:30
179272,0,0,1900,0,2021-03-15 07:54:30
171694,0,0,1370000695,0,2021-03-15 07:54:30
171696,0,0,1155126222,0,2021-03-15 07:54:30
1214,0,0,50000000000,0,2021-03-15 07:54:30
183972,1171895848,300007900,684468955,3,2021-03-15 07:54:30
3365,0,0,10000100,0,2021-03-15 07:54:30
178548,2900,0,1456033,0,2021-03-15 07:54:30
171713,0,0,499999900,0,2021-03-15 07:54:30
179277,12200,12200,40550,1,2021-03-15 07:54:30
183599,7377092,0,28197655,0,2021-03-15 07:54:30
183973,0,0,340000000,0,2021-03-15 07:54:30
179013,0,0,11524500,0,2021-03-15 07:54:30
178541,0,0,301900,0,2021-03-15 07:54:30
15409,3000001600,0,106600,0,2021-03-15 07:54:30
17185,0,0,200,0,2021-03-15 07:54:30
171346,0,0,4307122,0,2021-03-15 07:54:30
2369,0,0,1000200,0,2021-03-15 07:54:30
44716,4474808840,5525576300,1220277769,1,2021-03-15 07:54:30
184342,105744444,0,116591176,0,2021-03-15 07:54:30
49512,2980432095,2941787500,2447725817,1,2021-03-15 07:54:30
49510,2333507149,2445661400,1058516257,1,2021-03-15 07:54:30
